id; time; WIN<qty=25>; IND<qty=5>; WDO<qty=6>; DOL<qty=5>;
244; 2016-03-01 14:20:36.527 BRT; -0.000449; -0.000613; -0.000192; -0.000288;
245; 2016-03-01 14:21:40.633 BRT; 0.000225; 0.000173; -0.000402; -0.000539;
246; 2016-03-01 14:22:44.642 BRT; -0.001721; -0.001736; 0.000226; 0.000214;
247; 2016-03-01 14:23:48.710 BRT; -0.001318; -0.001514; 0.000226; 0.000214;
248; 2016-03-01 14:24:52.756 BRT; -0.000126; -0.000164; -0.000527; -0.000539;
249; 2016-03-01 14:25:56.796 BRT; -0.000675; -0.000727; -0.000276; -0.000288;
250; 2016-03-01 14:27:00.852 BRT; -0.000338; -0.000502; -0.000213; -0.000288;
251; 2016-03-01 14:28:04.860 BRT; -0.000275; -0.000502; 0.000100; -0.000037;
252; 2016-03-01 14:29:08.861 BRT; -0.000577; -0.000727; 0.000059; 0.000089;
253; 2016-03-01 14:30:12.866 BRT; -0.000788; -0.000953; 0.000100; 0.000089;
254; 2016-03-01 14:31:17.170 BRT; -0.000032; -0.000165; -0.000025; -0.000037;
255; 2016-03-01 14:32:21.230 BRT; 0.000991; 0.000737; -0.000652; -0.000789;
256; 2016-03-01 14:33:25.170 BRT; -0.000563; -0.000727; -0.000151; -0.000162;
257; 2016-03-01 14:34:29.231 BRT; 0.000198; 0.000061; 0.000226; 0.000089;
258; 2016-03-01 14:35:33.302 BRT; -0.000121; -0.000389; -0.000276; -0.000288;
259; 2016-03-01 14:36:37.318 BRT; 0.000225; 0.000061; -0.000652; -0.000789;
260; 2016-03-01 14:37:41.320 BRT; -0.000823; -0.000951; -0.000151; -0.000413;
261; 2016-03-01 14:38:45.321 BRT; -0.000634; -0.000727; 0.001230; 0.001219;
262; 2016-03-01 14:39:49.356 BRT; -0.000540; -0.000614; 0.000226; 0.000089;
263; 2016-03-01 14:40:53.393 BRT; 0.000266; 0.000061; 0.000226; 0.000214;
264; 2016-03-01 14:41:57.457 BRT; -0.001237; -0.001401; 0.000330; 0.000339;
265; 2016-03-01 14:43:01.459 BRT; -0.000117; -0.000164; -0.000150; -0.000162;
266; 2016-03-01 14:44:05.477 BRT; 0.000482; 0.000398; -0.000651; -0.000788;
267; 2016-03-01 14:45:09.497 BRT; -0.000499; -0.000726; -0.000025; -0.000037;
268; 2016-03-01 14:46:13.560 BRT; 0.000436; 0.000286; -0.000025; -0.000037;
269; 2016-03-01 14:47:17.602 BRT; 0.000243; 0.000173; -0.000338; -0.000287;
270; 2016-03-01 14:48:21.602 BRT; -0.000108; -0.000164; -0.000651; -0.000663;
271; 2016-03-01 14:49:25.643 BRT; -0.001348; -0.001399; -0.000276; -0.000287;
272; 2016-03-01 14:50:29.700 BRT; -0.000337; -0.000501; -0.000526; -0.000538;
